DATE,HOTEL_ID,DTA,LOS,BOOKING_DOW,BOOKINGS,GMV
2020-03-20,115603,0,2,Fri,1,237.0991616
2020-03-14,136175,0,2,Sat,1,99.6273152
2020-03-01,142602,0,3,Sun,1,167.0319616
2020-03-20,279155,1,1,Fri,1,80.5525504
2020-03-19,437380,0,2,Thu,1,145.1545088
2020-03-24,175608,0,1,Tue,1,35.899136
2020-03-21,325462,2,1,Sat,1,57.207808
2020-03-04,122337,8,2,Wed,1,211.7018624
2020-03-15,252590,0,2,Sun,1,235.7060608
2020-03-21,134972,0,1,Sat,1,44.0351744
2020-03-13,204338,0,1,Fri,1,53.869312
2020-03-12,119566,0,2,Thu,2,330.1731328
2020-03-29,1033584,0,2,Sun,1,111.2667136
2020-03-16,210387,0,1,Mon,1,56.3917312
2020-03-06,117386,0,1,Fri,1,64.3876352
2020-03-13,274437,0,1,Fri,1,69.1934208
2020-03-01,193272,1,1,Sun,1,83.5778048
2020-03-02,116588,0,1,Mon,2,142.483712
2020-03-11,262457,0,2,Wed,1,116.8803328
2020-03-09,219501,0,1,Mon,1,43.9857152
2020-03-05,106401,0,1,Thu,2,135.8809088
2020-03-05,149069,0,1,Thu,1,51.5941888
2020-03-29,120577,2,1,Sun,1,98.0363776
2020-03-21,455136,0,1,Sat,1,37.465344
2020-03-12,264348,2,1,Thu,1,149.902592
2020-03-16,603588,0,1,Mon,1,122.1065216
2020-03-06,391802,0,1,Fri,1,111.983872
2020-03-06,202112,1,1,Fri,1,44.7853056
2020-03-19,131943,0,1,Thu,2,98.5144832
2020-03-01,849663,0,1,Sun,1,95.5634176
2020-03-04,140421,1,1,Wed,1,76.9750016
2020-03-17,717663,37,3,Tue,1,320.3142656
2020-03-04,195039,0,1,Wed,1,69.0450432
2020-03-04,122695,0,1,Wed,3,46.1454336
2020-03-25,105745,0,1,Wed,2,78.4258048
2020-03-15,106120,1,1,Sun,1,83.3222656
2020-03-10,127175,1,1,Tue,1,43.8867968
2020-03-10,141282,0,1,Tue,1,59.7384704
2020-03-06,215810,1,1,Fri,1,67.0831616
2020-03-12,208921,0,1,Thu,1,90.0816896
2020-03-13,433578,0,1,Fri,2,162.4652288
2020-03-29,132904,0,1,Sun,1,60.1506304
2020-03-17,113139,0,1,Tue,1,61.659136
2020-03-05,106022,0,1,Thu,4,308.9304064
2020-03-05,617625,0,1,Thu,1,105.3233664
2020-03-11,105739,3,1,Wed,1,98.5556992
2020-03-21,670407,0,1,Sat,1,97.3274624
2020-03-25,2205831,0,1,Wed,1,34.1350912
2020-03-16,201425,0,1,Mon,1,60.9749504
2020-03-28,2570593,0,1,Sat,1,81.4922752
2020-03-20,169517,0,1,Fri,2,120.4990976
2020-03-26,108431,0,2,Thu,1,158.4013312
2020-03-23,122277,0,1,Mon,1,65.6818176
2020-03-11,509493,0,1,Wed,1,51.6766208
2020-03-12,208785,0,1,Thu,1,63.8353408
2020-03-25,126267,0,1,Wed,1,44.8265216
2020-03-07,226898,0,1,Sat,1,150.1334016
2020-03-06,264539,1,1,Fri,1,102.62784
2020-03-04,192828,0,1,Wed,1,82.9513216
2020-03-12,151980,0,1,Thu,1,133.0699776
2020-03-03,112579,0,1,Tue,1,57.207808
2020-03-30,705032,0,1,Mon,1,87.8889984
2020-03-16,163353,0,2,Mon,1,226.7951616
2020-03-07,581613,0,1,Sat,1,125.3708288
2020-03-15,194781,0,1,Sun,1,44.8512512
2020-03-15,153093,0,1,Sun,2,111.2584704
2020-03-08,307765,6,1,Sun,1,148.5754368
2020-03-18,476521,0,1,Wed,1,110.5165824
2020-03-20,127006,0,1,Fri,1,47.686912
2020-03-28,222841,0,1,Sat,1,50.6627072
2020-03-16,209189,0,1,Mon,1,70.0342272
2020-03-17,191634,0,1,Tue,1,100.4351488
2020-03-10,485487,0,1,Tue,1,47.8023168
2020-03-01,229298,0,1,Sun,1,64.461824
2020-03-11,750855,5,3,Wed,1,167.378176
2020-03-18,265559,0,1,Wed,1,47.3819136
2020-03-05,671839,2,1,Thu,1,76.5463552
2020-03-05,269523,1,1,Thu,1,127.9509504
2020-03-27,186894,0,1,Fri,1,58.8729344
2020-03-15,146613,0,1,Sun,1,62.8791296
2020-03-21,109882,0,1,Sat,2,80.6514688
2020-03-13,351551,0,1,Fri,1,61.8157568
2020-03-07,109461,0,1,Sat,1,53.4489088
2020-03-22,206781,0,1,Sun,1,48.2556928
2020-03-22,2233506,0,1,Sun,1,61.61792
2020-03-18,183906,0,1,Wed,1,62.6400768
2020-03-18,209245,0,1,Wed,1,74.0156928
2020-03-05,121931,0,1,Thu,3,219.969792
2020-03-28,495598,0,1,Sat,2,96.3465216
2020-03-19,201321,0,1,Thu,1,48.7420416
2020-03-05,271929,4,1,Thu,1,124.88448
2020-03-13,229119,0,1,Fri,1,64.3711488
2020-03-24,432131,0,1,Tue,2,156.9175552
2020-03-04,262036,1,1,Wed,1,49.5663616
2020-03-13,112559,0,1,Fri,1,85.358336
2020-03-21,264403,0,1,Sat,1,86.2321152
2020-03-18,208725,2,2,Wed,1,150.809344
2020-03-21,191156,0,1,Sat,1,74.9801472
2020-03-12,1679424,1,1,Thu,1,106.007552
2020-03-15,173617,0,1,Sun,1,63.0027776
2020-03-13,111890,0,1,Fri,1,55.3448448
2020-03-12,210042,0,1,Thu,2,142.6568192
2020-03-01,257510,0,1,Sun,1,99.9323136
2020-03-18,169178,2,1,Wed,1,51.6106752
2020-03-07,114451,0,1,Sat,1,38.7595264
2020-03-02,150833,1,1,Mon,1,42.7739648
2020-03-04,139402,3,1,Wed,1,184.0047104
2020-03-08,123545,1,1,Sun,1,129.9045888
2020-03-02,179926,2,2,Mon,1,149.8696192
2020-03-01,148840,0,1,Sun,1,77.3789184
2020-03-19,116865,1,1,Thu,1,64.0661504
2020-03-05,143021,3,1,Thu,1,87.5757568
2020-03-26,124048,1,2,Thu,1,113.7891328
2020-03-01,120577,0,1,Sun,1,99.5036672
2020-03-22,117638,0,1,Sun,1,84.0971264
2020-03-06,273371,0,1,Fri,1,67.4128896
2020-03-01,763191,0,1,Sun,1,147.7346304
2020-03-12,547857,0,2,Thu,1,218.403584
2020-03-18,264767,0,3,Wed,1,238.6983424
2020-03-14,266270,2,4,Sat,1,274.8447744
2020-03-28,147317,0,1,Sat,1,59.9857664
2020-03-04,107278,0,1,Wed,1,67.1573504
2020-03-24,202389,0,1,Tue,1,63.926016
2020-03-13,163446,21,3,Fri,1,97.1378688
2020-03-04,209652,2,1,Wed,1,76.0764928
2020-03-19,187276,0,1,Thu,1,60.9749504
2020-03-05,195764,0,1,Thu,1,122.535168
2020-03-12,112876,0,1,Thu,1,77.197568
2020-03-08,129091,0,1,Sun,1,86.4546816
2020-03-12,234964,1,2,Thu,1,95.4067968
2020-03-20,129133,2,1,Fri,1,45.9228672
2020-03-29,270534,0,1,Sun,1,47.6951552
2020-03-12,232552,0,2,Thu,1,249.4145024
2020-03-06,275859,0,1,Fri,1,81.8879488
2020-03-06,136210,0,1,Fri,1,50.984192
2020-03-22,532234,0,1,Sun,1,64.791552
2020-03-23,221891,0,1,Mon,1,70.6194944
2020-03-28,270586,0,2,Sat,1,130.118912
2020-03-26,1048660,0,1,Thu,1,25.389056
2020-03-07,196047,0,1,Sat,2,112.4537344
2020-03-15,248251,1,1,Sun,1,78.9039104
2020-03-01,200324,0,1,Sun,1,51.561216
2020-03-01,327353,0,1,Sun,1,90.3702016
2020-03-16,203177,0,1,Mon,1,135.1307776
2020-03-25,209104,0,2,Wed,1,119.4274816
2020-03-06,216518,1,1,Fri,1,87.1058944
2020-03-20,150780,0,1,Fri,1,53.4489088
2020-03-13,121202,0,1,Fri,2,171.0793728
2020-03-16,205390,0,1,Mon,1,77.6344576
2020-03-13,225044,0,1,Fri,1,83.297536
2020-03-19,242142,0,1,Thu,1,63.5798016
2020-03-02,142214,0,1,Mon,1,63.9919616
2020-03-04,122912,0,1,Wed,1,51.8249984
2020-03-12,270641,2,1,Thu,1,81.5005184
2020-03-24,192682,0,1,Tue,1,40.309248
2020-03-21,267152,0,1,Sat,1,85.5561728
2020-03-15,106401,15,1,Sun,1,72.2681344
2020-03-01,347732,0,1,Sun,2,93.725184
2020-03-07,209558,1,1,Sat,1,66.5803264
2020-03-08,162070,20,1,Sun,1,112.7834624
2020-03-10,647854,1,1,Tue,1,55.353088
2020-03-05,337672,0,1,Thu,1,119.1389696
2020-03-13,131940,1,1,Fri,1,55.5674112
2020-03-25,2093075,0,1,Wed,1,90.6834432
2020-03-05,941236,2,1,Thu,1,75.7467648
2020-03-15,124363,40,2,Sun,1,131.149312
2020-03-15,339516,0,1,Sun,1,71.9384064
2020-03-09,117354,0,1,Mon,1,22.421504
2020-03-16,178799,0,1,Mon,1,62.64832
2020-03-11,239262,0,2,Wed,1,100.8225792
2020-03-27,193238,0,1,Fri,1,57.2407808
2020-03-06,199785,0,1,Fri,1,90.2300672
2020-03-15,126922,3,2,Sun,1,125.1977216
2020-03-23,480704,0,1,Mon,1,103.4356736
2020-03-02,750855,1,1,Mon,1,67.9569408
2020-03-22,148005,0,1,Sun,1,68.3031552
2020-03-24,499086,0,1,Tue,1,92.1260032
2020-03-16,117794,0,1,Mon,2,112.6515712
2020-03-28,120278,2,1,Sat,1,57.207808
2020-03-30,142240,0,1,Mon,1,46.0300288
2020-03-30,195556,0,1,Mon,1,28.9089024
2020-03-02,264409,0,1,Mon,2,106.6010624
2020-03-18,201309,1,1,Wed,1,35.8908928
2020-03-09,321381,0,1,Mon,1,94.6401792
2020-03-20,250203,1,1,Fri,1,42.0897792
2020-03-04,347732,0,1,Wed,1,49.129472
2020-03-13,164931,0,1,Fri,1,88.7050752
2020-03-29,264341,2,1,Sun,1,67.0254592
2020-03-04,124266,9,2,Wed,1,248.779776
2020-03-15,236510,0,1,Sun,1,90.2300672
2020-03-17,138025,1,3,Tue,1,240.4046848
2020-03-13,142591,0,1,Fri,1,58.3948288
2020-03-09,111890,0,5,Mon,3,599.363072
2020-03-07,428214,42,1,Sat,1,134.5867264
2020-03-30,139994,0,1,Mon,2,119.031808
2020-03-26,127358,0,1,Thu,1,57.7601024
2020-03-09,271228,4,2,Mon,1,169.8676224
2020-03-01,173712,0,1,Sun,1,48.0908288
2020-03-09,364984,27,1,Mon,1,81.772544
2020-03-28,222141,0,1,Sat,1,59.886848
2020-03-19,123114,106,2,Thu,1,201.3154304
2020-03-19,180994,0,1,Thu,1,107.3182208
2020-03-01,151878,0,1,Sun,1,76.2825728
2020-03-26,377322,0,1,Thu,1,54.0424192
2020-03-19,464881,0,1,Thu,1,74.4278528
2020-03-12,565107,0,1,Thu,1,79.052288
2020-03-20,177569,0,1,Fri,3,186.7991552
2020-03-14,115598,0,1,Sat,2,155.38432
2020-03-10,364984,1,1,Tue,1,200.3674624
2020-03-24,124960,0,2,Tue,1,90.1723648
2020-03-06,106751,2,2,Fri,1,113.6160256
2020-03-07,163192,1,1,Sat,1,45.6508416
2020-03-13,769543,0,1,Fri,1,63.8848
2020-03-28,199890,0,1,Sat,1,81.9126784
2020-03-20,261814,0,1,Fri,1,56.301056
2020-03-13,125079,1,1,Fri,1,66.069248
2020-03-05,108226,0,2,Thu,1,209.088768
2020-03-26,563135,0,1,Thu,1,100.6989312
2020-03-13,1036774,3,2,Fri,1,315.7392896
2020-03-04,126008,0,2,Wed,1,98.5309696
2020-03-12,151617,0,1,Thu,1,103.9137792
2020-03-13,107450,0,1,Fri,1,44.8347648
2020-03-13,137739,0,1,Fri,1,96.7421952
2020-03-01,121598,0,1,Sun,1,41.62816
2020-03-08,1857503,0,1,Sun,1,100.731904
2020-03-10,219501,0,4,Tue,1,170.8897792
2020-03-14,203920,0,1,Sat,2,183.0320128
2020-03-22,150392,0,1,Sun,1,72.5071872
2020-03-11,152320,0,1,Wed,1,33.7806336
2020-03-20,311534,0,1,Fri,1,71.3696256
2020-03-06,150844,0,1,Fri,1,66.2588416
2020-03-04,118018,3,1,Wed,1,86.3145472
2020-03-02,274437,0,1,Mon,1,76.8101376
2020-03-14,970065,0,2,Sat,1,252.448
2020-03-13,117318,0,1,Fri,1,50.7204096
2020-03-28,260293,0,1,Sat,1,63.8765568
2020-03-06,242536,0,1,Fri,1,70.4134144
2020-03-14,107618,0,1,Sat,1,116.064256
2020-03-12,332843,0,1,Thu,2,193.9460096
2020-03-14,232144,0,1,Sat,1,73.5458304
2020-03-15,125471,0,2,Sun,1,135.2544256
2020-03-24,181987,1,1,Tue,1,40.1608704
2020-03-29,175431,0,1,Sun,1,72.6555648
2020-03-07,153571,6,1,Sat,1,82.4155136
2020-03-19,151747,0,1,Thu,1,51.5941888
2020-03-15,129948,3,1,Sun,1,55.353088
2020-03-13,571079,1,1,Fri,1,78.8214784
2020-03-13,124382,0,1,Fri,2,194.53952
2020-03-23,511302,0,1,Mon,1,72.9275904
2020-03-09,193464,0,1,Mon,2,197.3092352
2020-03-26,253032,0,1,Thu,1,99.7921792
2020-03-09,171624,4,2,Mon,1,185.7357824
2020-03-30,116501,0,1,Mon,1,38.7100672
2020-03-28,106751,0,1,Sat,1,56.713216
2020-03-05,691675,1,3,Thu,1,320.2812928
2020-03-26,127027,0,1,Thu,1,40.927488
2020-03-03,112704,3,2,Tue,2,325.8207232
2020-03-05,139244,1,1,Thu,2,197.9769344
2020-03-03,122695,0,1,Tue,2,30.49984
2020-03-06,309725,1,1,Fri,1,112.3877888
2020-03-17,243781,0,1,Tue,1,78.5824256
2020-03-13,445833,0,1,Fri,1,102.9740544
2020-03-10,108913,0,1,Tue,1,62.9615616
2020-03-27,205448,0,2,Fri,1,110.9699584
2020-03-04,231394,0,1,Wed,1,41.5374848
2020-03-13,132252,2,1,Fri,2,147.7676032
2020-03-02,123594,0,1,Mon,1,41.0841088
2020-03-16,108918,1,1,Mon,1,94.013696
2020-03-28,431998,0,1,Sat,1,46.491648
2020-03-20,142160,0,1,Fri,1,46.532864
2020-03-14,200362,0,1,Sat,1,61.947648
2020-03-02,208799,18,1,Mon,1,69.1851776
2020-03-11,170338,2,1,Wed,1,60.99968
2020-03-18,109476,2,1,Wed,1,33.7394176
2020-03-21,204649,1,1,Sat,1,48.7420416
2020-03-12,209801,0,1,Thu,1,67.0419456
2020-03-05,146947,2,1,Thu,1,66.1351936
2020-03-30,106523,0,1,Mon,1,57.7518592
2020-03-03,122695,5,2,Tue,1,30.5492992
2020-03-03,150780,0,1,Tue,1,64.7338496
2020-03-02,164128,3,2,Mon,1,258.2429696
2020-03-12,171159,0,1,Thu,1,71.3284096
2020-03-06,117811,1,1,Fri,1,106.254848
2020-03-01,119984,0,2,Sun,1,93.1811328
2020-03-18,109476,1,2,Wed,1,65.7477632
2020-03-07,142707,1,1,Sat,1,51.272704
2020-03-20,161791,0,1,Fri,1,57.1995648
2020-03-08,272330,1,1,Sun,1,134.1333504
2020-03-12,135542,8,3,Thu,1,118.4630272
2020-03-11,440116,0,1,Wed,1,87.3861632
2020-03-29,151570,0,1,Sun,1,102.6031104
2020-03-29,639923,28,1,Sun,1,57.90848
2020-03-15,163207,0,1,Sun,2,158.3601152
2020-03-18,149343,24,5,Wed,1,276.0070656
2020-03-05,193667,0,1,Thu,1,65.244928
2020-03-01,106836,0,1,Sun,1,111.8107648
2020-03-08,392090,111,1,Sun,1,75.42528
2020-03-10,217588,20,1,Tue,1,110.6814464
2020-03-16,139424,5,1,Mon,1,59.103744
2020-03-28,134071,0,1,Sat,1,94.9451776
2020-03-07,118762,0,1,Sat,1,75.054336
2020-03-28,150724,0,1,Sat,1,42.163968
2020-03-19,150416,0,1,Thu,1,59.9775232
2020-03-18,192794,0,1,Wed,1,52.6245888
2020-03-13,216475,0,1,Fri,1,61.2140032
2020-03-10,129923,3,1,Tue,1,124.8927232
2020-03-15,118903,20,3,Sun,1,73.6365056
2020-03-14,114641,2,1,Sat,1,97.3439488
2020-03-25,193932,0,1,Wed,1,75.2439296
2020-03-27,107735,0,1,Fri,1,81.731328
2020-03-03,131491,0,1,Tue,1,39.8064128
2020-03-22,278812,2,1,Sun,1,78.2362112
2020-03-05,264595,0,1,Thu,1,84.3444224
2020-03-24,138643,0,1,Tue,1,90.221824
2020-03-07,108013,0,2,Sat,1,139.1204864
2020-03-16,591491,0,1,Mon,1,92.282624
2020-03-02,112105,22,1,Mon,1,127.645952
2020-03-05,138643,1,2,Thu,2,342.8676608
2020-03-10,516763,0,2,Tue,1,159.9757824
2020-03-04,138447,1,2,Wed,1,120.721664
2020-03-09,234891,0,1,Mon,1,59.721984
2020-03-25,309079,2,2,Wed,1,150.7104256
2020-03-03,134649,2,1,Tue,1,61.1315712
2020-03-20,109626,0,1,Fri,1,144.9236992
2020-03-14,105399,0,1,Sat,1,50.69568
2020-03-20,169931,0,1,Fri,1,65.8796544
2020-03-16,127903,0,1,Mon,1,50.1846016
2020-03-03,266527,0,1,Tue,1,83.4706432
2020-03-15,263082,0,1,Sun,1,55.43552
2020-03-12,106644,2,1,Thu,1,74.3619072
2020-03-01,125015,0,1,Sun,1,50.0691968
2020-03-27,194634,0,1,Fri,1,49.7229824
2020-03-07,120990,0,1,Sat,1,109.0905088
2020-03-06,107397,0,1,Fri,1,116.6742528
2020-03-09,109640,0,1,Mon,1,219.4587136
2020-03-21,198246,2,1,Sat,1,61.3953536
2020-03-19,130345,0,1,Thu,3,144.8412672
2020-03-02,125729,5,1,Mon,1,129.583104
2020-03-18,271629,0,1,Wed,1,69.4736896
2020-03-14,137872,0,1,Sat,2,70.5782784
2020-03-19,130323,0,1,Thu,1,81.5747072
2020-03-01,117549,0,1,Sun,1,68.5257216
2020-03-17,142619,0,1,Tue,1,48.6183936
2020-03-06,190956,0,1,Fri,10,854.3005184
2020-03-17,2088296,0,1,Tue,1,66.6545152
2020-03-19,146817,0,1,Thu,1,72.457728
2020-03-14,110351,1,2,Sat,1,164.5260288
2020-03-15,223947,0,1,Sun,1,84.9626624
2020-03-17,205962,0,1,Tue,1,55.559168
2020-03-09,112545,0,1,Mon,1,59.8786048
2020-03-01,145351,0,1,Sun,1,100.1631232
2020-03-13,132524,1,1,Fri,1,83.9652352
2020-03-06,310855,1,1,Fri,1,87.2377856
2020-03-17,213787,0,1,Tue,1,40.845056
2020-03-13,235294,0,2,Fri,1,152.1035264
2020-03-17,253631,0,1,Tue,1,52.5009408
2020-03-06,117722,2,1,Fri,1,102.8421632
2020-03-24,124746,0,1,Tue,1,47.0439424
2020-03-14,113161,0,1,Sat,1,87.4026496
2020-03-07,379703,0,1,Sat,1,78.0301312
2020-03-06,192860,0,1,Fri,1,90.4526336
2020-03-18,201922,1,1,Wed,1,38.6276352
2020-03-10,106063,3,3,Tue,1,362.2226944
2020-03-30,338384,0,2,Mon,1,139.8211584
2020-03-19,151029,0,1,Thu,1,60.3072512
2020-03-18,115316,0,1,Wed,1,83.8580736
2020-03-04,221303,0,1,Wed,1,68.3608576
2020-03-13,422151,3,1,Fri,1,98.1847552
2020-03-15,240254,3,1,Sun,1,48.6925824
2020-03-18,588656,0,1,Wed,1,109.5191552
2020-03-11,149069,43,2,Wed,1,141.2307456
2020-03-13,135542,14,2,Fri,1,48.2556928
2020-03-17,206143,0,2,Tue,1,78.887424
2020-03-17,199141,0,1,Tue,1,42.163968
2020-03-05,239630,0,1,Thu,1,90.2383104
2020-03-01,176731,0,1,Sun,1,63.926016
2020-03-03,105930,0,1,Tue,1,68.542208
2020-03-20,118489,0,1,Fri,1,73.2325888
2020-03-28,146955,0,1,Sat,1,63.637504
2020-03-13,106401,0,1,Fri,4,271.6793856
2020-03-15,112915,1,3,Sun,1,42.3041024
2020-03-10,108147,0,1,Tue,2,112.5361664
2020-03-14,109455,0,1,Sat,1,77.8487808
2020-03-01,269101,0,1,Sun,1,64.5277696
2020-03-14,884123,0,1,Sat,2,234.6262016
2020-03-05,217902,1,1,Thu,1,96.1321984
2020-03-10,121423,0,1,Tue,1,43.9032832
2020-03-03,117676,0,1,Tue,1,34.3081984
2020-03-21,141308,0,1,Sat,1,50.1516288
2020-03-17,486518,1,1,Tue,1,59.639552
2020-03-29,202389,0,1,Sun,1,62.7060224
2020-03-08,139485,0,1,Sun,1,86.4134656
2020-03-29,149822,1,1,Sun,1,59.1119872
2020-03-18,125647,0,1,Wed,1,54.2897152
2020-03-19,146920,0,1,Thu,1,44.9831424
2020-03-26,231325,0,1,Thu,1,81.0966016
2020-03-22,160639,0,1,Sun,1,71.3778688
2020-03-15,258837,0,1,Sun,1,53.3252608
2020-03-01,107255,0,2,Sun,2,147.7923328
2020-03-30,111539,0,1,Mon,1,34.6544128
2020-03-13,118391,0,2,Fri,2,299.9370752
2020-03-22,258555,0,1,Sun,1,60.9667072
2020-03-28,218496,0,1,Sat,1,81.3768704
2020-03-05,152477,0,2,Thu,1,128.9483776
2020-03-14,124086,0,1,Sat,1,50.5060864
2020-03-28,202243,0,1,Sat,1,62.3927808
2020-03-14,118903,1,3,Sat,1,31.8764544
2020-03-10,183814,0,1,Tue,1,52.632832
2020-03-06,121423,0,1,Fri,1,47.9094784
2020-03-05,908700,3,1,Thu,1,150.7846144
2020-03-14,363626,0,1,Sat,1,72.0785408
2020-03-19,112868,1,1,Thu,1,68.500992
2020-03-01,264257,0,1,Sun,3,271.3166848
2020-03-09,143087,8,1,Mon,1,86.4464384
2020-03-01,164171,30,1,Sun,1,70.4958464
2020-03-13,106400,0,1,Fri,1,48.6596096
2020-03-14,106960,0,1,Sat,1,51.5941888
2020-03-19,132354,0,1,Thu,1,84.0064512
2020-03-09,270154,44,4,Mon,1,713.407744
2020-03-30,120015,0,2,Mon,1,124.9339392
2020-03-28,139994,0,1,Sat,1,59.515904
2020-03-22,264601,0,1,Sun,1,84.6246912
2020-03-12,112744,1,2,Thu,1,122.658816
2020-03-04,112444,1,1,Wed,2,148.7732736
2020-03-14,106751,1,3,Sat,1,162.7867136
2020-03-06,117335,0,1,Fri,3,235.508224
2020-03-14,125326,0,1,Sat,1,64.1568256
2020-03-13,477763,0,1,Fri,2,147.4131456
2020-03-01,201975,0,1,Sun,1,62.2444032
2020-03-14,263082,0,2,Sat,1,113.6572416
2020-03-11,211286,2,1,Wed,1,72.0538112
2020-03-01,108320,0,2,Sun,1,148.5589504
2020-03-10,135542,8,2,Tue,1,31.859968
2020-03-24,507515,0,1,Tue,1,66.110464
2020-03-29,195270,0,1,Sun,1,76.0517632
2020-03-06,221266,0,1,Fri,1,135.2544256
2020-03-14,161612,0,1,Sat,1,75.8539264
2020-03-16,142344,0,2,Mon,1,85.399552
2020-03-24,312033,0,1,Tue,1,75.4417664
2020-03-15,204615,1,1,Sun,1,110.1786112
2020-03-11,194303,0,1,Wed,1,70.6936832
2020-03-07,508374,0,1,Sat,2,146.5476096
2020-03-06,199551,0,1,Fri,1,68.1053184
2020-03-15,122473,3,2,Sun,1,182.1499904
2020-03-30,117607,0,1,Mon,1,45.5271936
2020-03-03,116480,3,1,Tue,1,208.182016
2020-03-25,201174,0,1,Wed,1,53.3087744
2020-03-03,142174,2,1,Tue,1,52.75648
2020-03-28,118049,0,1,Sat,1,71.3613824
2020-03-23,122839,0,1,Mon,1,57.49632
2020-03-14,123748,0,1,Sat,1,94.1208576
2020-03-05,128251,0,1,Thu,1,80.1403904
2020-03-20,107651,0,1,Fri,1,60.0269824
2020-03-09,141453,7,3,Mon,1,356.8398848
2020-03-29,113088,0,1,Sun,3,156.4641792
2020-03-01,199347,0,1,Sun,1,51.767296
2020-03-26,194362,0,1,Thu,2,126.9782528
2020-03-14,112921,6,1,Sat,1,107.285248
2020-03-17,176818,99,1,Tue,1,76.0600064
2020-03-07,131437,0,1,Sat,1,84.781312
2020-03-20,117549,0,1,Fri,1,68.4845056
2020-03-27,893463,0,1,Fri,1,65.8549248
2020-03-06,643649,0,2,Fri,1,245.606144
2020-03-13,201241,0,1,Fri,1,50.5390592
2020-03-12,115754,2,1,Thu,1,78.0795904
2020-03-30,204233,0,1,Mon,1,52.5174272
2020-03-03,206126,0,1,Tue,1,104.1363456
2020-03-18,823023,0,1,Wed,1,60.6040064
2020-03-17,111890,0,1,Tue,1,42.0650496
2020-03-03,535972,0,1,Tue,1,137.496576
2020-03-06,153653,0,1,Fri,1,74.0898816
2020-03-15,264263,0,1,Sun,1,80.9729536
2020-03-21,149946,0,1,Sat,1,102.0425728
2020-03-16,202106,0,1,Mon,2,91.004928
2020-03-03,216721,0,1,Tue,1,64.6431744
2020-03-18,107255,0,1,Wed,2,77.9064832
2020-03-20,397194,0,1,Fri,1,64.7668224
2020-03-10,135542,0,4,Tue,1,96.8411136
2020-03-01,152096,0,1,Sun,1,55.3283584
2020-03-14,1036814,0,1,Sat,1,59.4004992
2020-03-07,193508,2,1,Sat,1,62.8626432
2020-03-14,250190,0,1,Sat,1,104.4331008
2020-03-05,278813,9,1,Thu,1,119.9880192
2020-03-10,213305,1,1,Tue,1,105.1255296
2020-03-17,172768,0,2,Tue,1,131.6191744
2020-03-14,141273,0,1,Sat,1,94.1620736
2020-03-27,108076,0,2,Fri,1,119.485184
2020-03-13,125103,0,1,Fri,2,146.8443648
2020-03-02,224637,0,1,Mon,1,78.4093184
2020-03-29,277541,0,1,Sun,1,88.20224
2020-03-09,107278,0,1,Mon,1,68.1547776
2020-03-24,165015,0,2,Tue,1,121.4305792
2020-03-07,193272,0,1,Sat,1,71.5262464
2020-03-20,106751,1,1,Fri,1,54.3886336
2020-03-29,108528,0,1,Sun,1,48.6266368
2020-03-07,200957,0,2,Sat,1,115.693312
2020-03-14,134723,0,3,Sat,1,271.5639808
2020-03-25,113139,1,1,Wed,1,60.0352256
2020-03-16,192003,1,1,Mon,1,48.8079872
2020-03-21,134972,0,1,Sat,1,41.216
2020-03-22,673707,0,1,Sun,1,56.3257856
2020-03-27,531739,0,2,Fri,1,159.835648
2020-03-20,470179,0,1,Fri,1,58.155776
2020-03-18,122071,0,2,Wed,1,71.9301632
2020-03-15,116253,1,2,Sun,1,223.473152
2020-03-05,191506,0,3,Thu,1,212.1634816
2020-03-18,109253,0,2,Wed,1,127.6212224
2020-03-29,140408,0,3,Sun,1,167.4688512
2020-03-08,217697,3,5,Sun,1,275.5372032
2020-03-17,150715,0,2,Tue,1,107.2275456
2020-03-01,311299,1,1,Sun,1,62.689536
2020-03-28,117688,0,1,Sat,1,53.4489088
2020-03-08,432668,27,1,Sun,1,86.4217088
2020-03-17,164835,1,3,Tue,1,165.564672
2020-03-18,108703,2,1,Wed,1,61.906432
2020-03-18,570543,0,2,Wed,1,210.2263296
2020-03-18,224362,0,1,Wed,1,103.45216
2020-03-18,109455,0,1,Wed,1,76.2166272
2020-03-06,116865,3,2,Fri,1,138.4610304
2020-03-13,138593,0,1,Fri,1,48.346368
2020-03-23,195519,0,1,Mon,1,61.988864
2020-03-06,615571,0,1,Fri,1,68.4927488
2020-03-13,149462,0,1,Fri,1,47.8023168
2020-03-19,124953,0,1,Thu,1,51.890944
2020-03-24,124415,1,1,Tue,1,54.9079552
2020-03-17,128732,0,1,Tue,1,96.2970624
2020-03-18,118861,0,1,Wed,1,99.9982592
2020-03-17,114321,0,1,Tue,1,68.171264
2020-03-15,139251,0,1,Sun,1,75.6973056
2020-03-01,653808,0,1,Sun,1,109.2801024
2020-03-11,185912,0,1,Wed,1,86.0013056
2020-03-18,278813,0,1,Wed,1,93.7169408
2020-03-22,134089,0,1,Sun,1,78.434048
2020-03-28,134101,2,1,Sat,1,83.6767232
2020-03-13,258392,0,2,Fri,1,120.4496384
2020-03-30,343274,0,1,Mon,1,113.1956224
2020-03-15,509526,0,1,Sun,1,73.9744768
2020-03-13,106697,0,1,Fri,1,105.677824
2020-03-20,109725,0,1,Fri,1,39.36128
2020-03-13,202465,0,1,Fri,1,56.2928128
2020-03-11,116021,0,1,Wed,1,29.9722752
